cowID,expday,exp_date,calving_date,est_calving_date,milksampling_date,my,faty,cpy,fatp,cpp,scc,sampling_date,milk_bhb,milk_cort,milk_crp,milk_hap,milk_sp,diagnosis_date,cm,da,v_temp,bcs,dys,lameness,ms_date,metriscore,pvd,animal,lie,stand,ruminate,inactive,active,highActive
228,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,IE151275661240 240,554,526,590,205,829,47
240,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,UK263497205243 243,207,393,261,175,318,107
243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,IE151494672244 244,425,235,315,202,391,67
244,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,IE151318352288 288,383,157,317,105,435,0
288,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,IE341378711293 293,633,507,528,328,812,0
293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,IE321445731297 297,670,770,601,382,992,66
297,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
